date,county,fips,re_mean,re_CI95l,re_CI95u
2020-10-18,Orange County,6059,1.151649295844485,0.8177195853155265,1.477192069159269
2020-10-19,Orange County,6059,1.1501340259366317,0.8174790273728509,1.4746240503102939
2020-10-20,Orange County,6059,1.1486187560287786,0.8172384694301753,1.4720560314613185
2020-10-21,Orange County,6059,1.1471034861209253,0.8169979114874998,1.4694880126123433
2020-10-22,Orange County,6059,1.458904157633094,1.0709420554044167,1.9010889094414645
2020-10-23,Orange County,6059,1.7707048291452625,1.3248861993213334,2.3326898062705856
2020-10-24,Orange County,6059,2.0825055006574313,1.5788303432382504,2.7642907030997073
2020-10-25,Orange County,6059,2.078747011406204,1.5765785696585761,2.754866950245012
2020-10-26,Orange County,6059,2.074988522154976,1.574326796078902,2.745443197390316
2020-10-27,Orange County,6059,2.0712300329037485,1.5720750224992277,2.7360194445356205
2020-10-28,Orange County,6059,2.067646022093312,1.5698691429492313,2.726954773829916
2020-10-29,Orange County,6059,2.064062011282876,1.5676632633992351,2.7178901031242106
2020-10-30,Orange County,6059,2.0604780004724392,1.5654573838492387,2.708825432418506
2020-10-31,Orange County,6059,2.127227691176507,1.6978506209278963,2.773854880628165
2020-11-01,Orange County,6059,2.121467723531682,1.69407477702354,2.761669553159583
2020-11-02,Orange County,6059,2.1157077558868576,1.690298933119184,2.7494842256910013
2020-11-03,Orange County,6059,2.1099477882420326,1.6865230892148277,2.737298898222419
2020-11-04,Orange County,6059,2.1040810039887647,1.6837276265458296,2.7253725387878496
2020-11-05,Orange County,6059,2.0982142197354974,1.6809321638768318,2.7134461793532796
2020-11-06,Orange County,6059,2.0923474354822296,1.6781367012078336,2.70151981991871
2020-11-07,Orange County,6059,1.8302982841310507,1.4418195182617297,2.4244362580436176
2020-11-08,Orange County,6059,1.82487358362304,1.4394884827893284,2.409921195387767
2020-11-09,Orange County,6059,1.8194488831150297,1.4371574473169269,2.395406132731916
2020-11-10,Orange County,6059,1.8140241826070191,1.4348264118445255,2.3808910700760655
2020-11-11,Orange County,6059,1.8082745584584312,1.4318889574772466,2.368274164046056
2020-11-12,Orange County,6059,1.8025249343098435,1.428951503109968,2.3556572580160466
2020-11-13,Orange County,6059,1.7967753101612556,1.4260140487426891,2.343040351986037
2020-11-14,Orange County,6059,1.707463513469689,1.3107744420482823,2.447523716823259
2020-11-15,Orange County,6059,1.7000478418632339,1.3069314109141676,2.418288648740113
2020-11-16,Orange County,6059,1.6926321702567788,1.3030883797800532,2.389053580656967
2020-11-17,Orange County,6059,1.6852164986503237,1.2992453486459385,2.3598185125738214
2020-11-18,Orange County,6059,1.6771425856590798,1.296088149193521,2.335038643704465
2020-11-19,Orange County,6059,1.6690686726678359,1.2929309497411035,2.3102587748351078
2020-11-20,Orange County,6059,1.660994759676592,1.289773750288686,2.285478905965751
2020-11-21,Orange County,6059,1.4446226547360086,1.0020914384653796,2.0321268718591567
2020-11-22,Orange County,6059,1.4439179652069924,0.997231519711613,2.017256586088201
2020-11-23,Orange County,6059,1.443213275677976,0.9923716009578464,2.0023863003172444
2020-11-24,Orange County,6059,1.44250858614896,0.9875116822040797,1.9875160145462885
2020-11-25,Orange County,6059,1.4359981994744544,0.9843685615153089,1.9692384260201776
2020-11-26,Orange County,6059,1.4294878127999486,0.9812254408265381,1.9509608374940668
2020-11-27,Orange County,6059,1.422977426125443,0.9780823201377673,1.932683248967956
2020-11-28,Orange County,6059,1.4163208956058393,0.9756699009125775,1.9126810733302553
2020-11-29,Orange County,6059,1.4096643650862357,0.9732574816873879,1.8926788976925544
2020-11-30,Orange County,6059,1.403007834566632,0.9708450624621981,1.8726767220548537
2020-12-01,Orange County,6059,1.2138959259091737,0.41528851761695335,1.7579173949154694
2020-12-02,Orange County,6059,1.206691156536986,0.41462842398404326,1.729923839742874
2020-12-03,Orange County,6059,1.1994863871647985,0.4139683303511332,1.7019302845702786
2020-12-04,Orange County,6059,1.1922816177926108,0.4133082367182231,1.6739367293976832
2020-12-05,Orange County,6059,1.184839794259615,0.41234008973968794,1.6471482816052332
2020-12-06,Orange County,6059,1.1773979707266193,0.41137194276115274,1.6203598338127834
2020-12-07,Orange County,6059,1.1699561471936235,0.4104037957826176,1.5935713860203333
2020-12-08,Orange County,6059,1.4937316351282361,0.6905819557322722,2.839564566988032
2020-12-09,Orange County,6059,1.4647409343690085,0.688821109619356,2.7017333418695038
2020-12-10,Orange County,6059,1.435750233609781,0.6870602635064398,2.5639021167509757
2020-12-11,Orange County,6059,1.4067595328505533,0.6852994173935236,2.4260708916324476
2020-12-12,Orange County,6059,1.3739617673294147,0.6830311009215168,2.298516446152024
2020-12-13,Orange County,6059,1.341164001808276,0.68076278444951,2.170962000671601
2020-12-14,Orange County,6059,1.3083662362871373,0.6784944679775031,2.0434075551911772
2020-12-15,Orange County,6059,0.47116167221154215,0.14426422064804034,1.2880354985799765
2020-12-16,Orange County,6059,0.4686733633231048,0.14391009719779402,1.24817369584552
2020-12-17,Orange County,6059,0.46618505443466735,0.14355597374754772,1.208311893111064
2020-12-18,Orange County,6059,0.46369674554622997,0.1432018502973014,1.1684500903766075
2020-12-19,Orange County,6059,0.4612477070034705,0.14296549169567255,1.1242507507208868
2020-12-20,Orange County,6059,0.458798668460711,0.14272913309404373,1.0800514110651658
2020-12-21,Orange County,6059,0.4563496299179515,0.14249277449241488,1.035852071409445
2020-12-22,Orange County,6059,0.30966565803770996,0.10115332282982815,0.5841317909475442
2020-12-23,Orange County,6059,0.3085028947645022,0.10103644934072897,0.5789771955575086
2020-12-24,Orange County,6059,0.30734013149129447,0.10091957585162978,0.5738226001674731
2020-12-25,Orange County,6059,0.3061773682180867,0.1008027023625306,0.5686680047774375
2020-12-26,Orange County,6059,0.3050897956733053,0.10062360440317789,0.5647238110855174
2020-12-27,Orange County,6059,0.3040022231285238,0.10044450644382519,0.5607796173935972
2020-12-28,Orange County,6059,0.3029146505837424,0.10026540848447248,0.556835423701677
2020-12-29,Orange County,6059,0.2338389541392759,0.0804670359595334,0.4710993981615158
2020-12-30,Orange County,6059,0.23286731212983258,0.08027024599958063,0.4679389428545267
2020-12-31,Orange County,6059,0.23189567012038922,0.08007345603962786,0.46477848754753764
2021-01-01,Orange County,6059,0.2309240281109459,0.07987666607967508,0.46161803224054854
2021-01-02,Orange County,6059,0.23001065593013434,0.079724391357447,0.45876738722201127
2021-01-03,Orange County,6059,0.22909728374932276,0.0795721166352189,0.45591674220347395
2021-01-04,Orange County,6059,0.2281839115685112,0.07941984191299081,0.4530660971849367
2021-01-05,Orange County,6059,0.49926010339781635,0.2678999058162012,0.6945624183430247
2021-01-06,Orange County,6059,0.49768838807087856,0.26715702602953945,0.6884253111327813
2021-01-07,Orange County,6059,0.4961166727439408,0.2664141462428776,0.682288203922538
2021-01-08,Orange County,6059,0.494544957417003,0.26567126645621586,0.6761510967122946
2021-01-09,Orange County,6059,0.49296884111610356,0.26510665609988476,0.6705681229202797
2021-01-10,Orange County,6059,0.49139272481520413,0.26454204574355367,0.6649851491282648
2021-01-11,Orange County,6059,0.4898166085143047,0.26397743538722257,0.6594021753362499
2021-01-12,Orange County,6059,0.29572617798795553,0.08038571239349752,0.5373832742836618
2021-01-13,Orange County,6059,0.29451113477789315,0.08034139675741207,0.531211107283189
2021-01-14,Orange County,6059,0.29329609156783076,0.08029708112132664,0.5250389402827162
2021-01-15,Orange County,6059,0.2920810483577684,0.08025276548524118,0.5188667732822434
2021-01-16,Orange County,6059,0.29095250010717033,0.08011462583243828,0.5138911581622049
2021-01-17,Orange County,6059,0.2898239518565723,0.07997648617963536,0.5089155430421664
2021-01-18,Orange County,6059,0.28869540360597423,0.07983834652683246,0.5039399279221278
2021-01-19,Orange County,6059,0.26095562601617656,0.06723240345584712,0.4614729451640124
2021-01-20,Orange County,6059,0.260370764831793,0.06710263825399268,0.4590710442826846
2021-01-21,Orange County,6059,0.25978590364740944,0.06697287305213824,0.45666914340135684
2021-01-22,Orange County,6059,0.2592010424630259,0.0668431078502838,0.45426724252002904
2021-01-23,Orange County,6059,0.2588000225443192,0.06679121313922626,0.4518163341888426
2021-01-24,Orange County,6059,0.2583990026256126,0.06673931842816871,0.4493654258576561
2021-01-25,Orange County,6059,0.25799798270690594,0.06668742371711117,0.44691451752646966
2021-01-26,Orange County,6059,0.2235230224927836,0.0696928713177249,0.42368463983996024
2021-01-27,Orange County,6059,0.22311685073758616,0.06964401505152762,0.42217378434640884
2021-01-28,Orange County,6059,0.22271067898238875,0.06959515878533032,0.4206629288528575
2021-01-29,Orange County,6059,0.2223045072271913,0.06954630251913303,0.4191520733593061
2021-01-30,Orange County,6059,0.22193141313868814,0.06952279945711784,0.4180263323042658
2021-01-31,Orange County,6059,0.22155831905018497,0.06949929639510266,0.4169005912492254
2021-02-01,Orange County,6059,0.2211852249616818,0.06947579333308747,0.4157748501941851
2021-02-02,Orange County,6059,0.37715803342050036,0.15284341039866203,0.5799857154044608
2021-02-03,Orange County,6059,0.37612373106489827,0.15266839265942578,0.5765153714452981
2021-02-04,Orange County,6059,0.37508942870929624,0.15249337492018955,0.5730450274861355
2021-02-05,Orange County,6059,0.37405512635369415,0.1523183571809533,0.5695746835269728
2021-02-06,Orange County,6059,0.3733589674468102,0.15218464128941556,0.566865639787713
2021-02-07,Orange County,6059,0.3726628085399262,0.15205092539787782,0.5641565960484531
2021-02-08,Orange County,6059,0.37196664963304227,0.15191720950634008,0.5614475523091933
2021-02-09,Orange County,6059,0.3584093059967328,0.11864214650809148,0.596594967694471
2021-02-10,Orange County,6059,0.35775581062946776,0.11854404717585576,0.5936542403360116
2021-02-11,Orange County,6059,0.35710231526220276,0.11844594784362004,0.5907135129775523
2021-02-12,Orange County,6059,0.3564488198949377,0.11834784851138433,0.5877727856190929
2021-02-13,Orange County,6059,0.355823871422186,0.11827129795563518,0.585586682376548
2021-02-14,Orange County,6059,0.3551989229494344,0.11819474739988603,0.5834005791340031
2021-02-15,Orange County,6059,0.3545739744766827,0.11811819684413688,0.5812144758914582
2021-02-16,Orange County,6059,0.3216473709836426,0.08420448512444212,0.6577282928851264
2021-02-17,Orange County,6059,0.3208506457807073,0.08414796170157099,0.6518987519913995
2021-02-18,Orange County,6059,0.3200539205777721,0.08409143827869985,0.6460692110976725
2021-02-19,Orange County,6059,0.3192571953748368,0.08403491485582872,0.6402396702039456
2021-02-20,Orange County,6059,0.31873154337061266,0.08400849831249599,0.6352301798516233
2021-02-21,Orange County,6059,0.31820589136638855,0.08398208176916325,0.6302206894993012
2021-02-22,Orange County,6059,0.3176802393621644,0.08395566522583052,0.625211199146979
2021-02-23,Orange County,6059,0.417468237864589,0.19163759170100522,0.722347476233796
